title,content,reference,news_website
Mónica Noguera pide donadores de sangre para Guillermo del Bosque,"Guillermo del Bosque al parecer se encuentra hospitalizado, ya que la conductora Mónica Noguera hace unas horas subió a su cuenta de Twitter un mensaje solicitando donadores de sangre y plaquetas para el productor.Su expareja y ahora amiga pidió a quienes puedan de sus seguidores acudir al Hospital ABC de Observatorio para ayudar con uno de los requisitos que pide el nosocomio y así poder asistir a Del Bosque, quien desde hace algunos meses reveló que la batalla contra el cáncer no ha terminado. Se está solicitando donación de sangre y plaquetas a nombre de Guillermo del Bosque en el hospital ABC de Observatorio. — Mónica Noguera (@monicanoguera) December 11, 2019Algunos de los que contestaron el mensaje a Noguera lamentaron la noticia como la actriz Rebeca Jones, quien aseguró que si pudiera lo haría y pese a esto mandó oraciones para la pronta recuperación de Memo.También lee: Memo del Bosque sigue su lucha contra el cáncer Hace una semana, el productor de Tele Hit subió un video a su cuenta de Instagram donde se le ve muy cansado y con unas gasas en el cuello. En dicho material explica que después de la primera quimoterápia sufrió los efectos que ya sabía que le iban a dar y por ello reveló que tuvo una semana muy pesada. Pero que se mantiene avanzando con su lucha.     Ver esta publicación en Instagram         Esto es del lunes pasado, ya va una semana pesadísima de sentimientos encontrados, momentos muy fuertes en lo que me refugio que “Todo lo Puedo en Cristo que me Fortalece” filipenses 4:13 FE, AMOR, FUERZA!!!Una publicación compartida de  Memo (@memodelbosquetv) el 2 Dic, 2019 a las 4:25 PSTEs así que Del Bosque no baja las manos después de someterse a tratamientos para vencer el cáncer de huesos y Linfoma de Hodgkin, el primero diagnosticado en 2017 y el segundo detectado este año. En su red social de la camarita, Del Bosque ha mostrado que su fuera que lo mantiene vivo es su familia y constantemente sube fotos con sus hijos y con su esposa, la conductora Vica Andrade.También lee:  Memo del Bosque: ""Hace dos meses no pensé estar aquí, de lo mal que me sentía""     Ver esta publicación en Instagram         @coralunalove @lucadelbosque Mis Amores que me visitaron ayer antes de aislarme 25 días más a luchar fuerte por ellos y sanar completo por regalo de Dios. Photo by @vica_tica Una publicación compartida de  Memo (@memodelbosquetv) el 27 Nov, 2019 a las 6:09 PST     Ver esta publicación en Instagram         Que esté 1er tratamiento que inicia sea bendecido por Dios, @vica_tica Gracias por estar conmigo siempre Te Amo.Una publicación compartida de  Memo (@memodelbosquetv) el 24 Nov, 2019 a las 3:29 También lee:  No estoy casi muerto ni me retiré: Guillermo del Bosque al ",https://www.eluniversal.com.mx/espectaculos/farandula/monica-noguera-pide-donadores-de-sangre-para-guillermo-del-bosque,www.eluniversal.com.mx
Influencer condenado a 14 años por tratar de robar un nombre de dominio,"Un influencer fue sentenciado a 14 años en una prisión federal por inventar un plan para obligar a un extraño a renunciar a un nombre de dominio web, anunció el Departamento de Justicia de los Estados Unidos.Rossi Lorathio Adams II, conocido como ""Polo"", dirigió una serie de cuentas en Instagram y otras plataformas conocidas como State Snaps mientras asistía a la universidad en la Universidad Estatal de Iowa. Las cuentas, que Adams comenzó a operar alrededor de 2015, generalmente incluían representaciones de comportamientos riesgosos o sexualmente explícitos, a menudo con chicas universitarias. Según The Washington Post, una cuenta que Adams tenía en Instagram había acumulado 1.5 millones de seguidores.Sin embargo, Adams se sintió cada vez más frustrado porque no poseía doitforstate.com, una referencia a un hashtag popular (""#DoItForState"") en las redes sociales que el influencer solía usar en comentarios para invocar el tipo de comportamiento sobre el que luego compartiría con millones de fanáticos en línea. El nombre de dominio que llevaba el eslogan de Adams era de hecho propiedad de un individuo de Cedar Rapids, Ethan Deyo, con quien Adams no tenía afiliación previa.Leer también: Cómo ver tu Top Nine de InstagramAdams intentó comprar el nombre de dominio en el transcurso de dos años, pero finalmente fracasó ya que Deyo inicialmente no tenía intención de venderlo. En un momento, Deyo ofreció vender el nombre a Adams por 20 mil dólares pero Adams sintió que la cantidad era demasiado alta.En lugar de renunciar a su búsqueda de doitforstate.com, Adams recurrió a la intimidación. Envió un emoji de pistola a uno de los amigos de Deyo por mensaje de texto, y también en un momento apareció en la puerta del hombre.Finalmente, en el verano de 2017, Adams decidió intentar una intimidación en persona más violenta. Contrató a su primo, un delincuente convicto llamado Sherman Hopkins, Jr., para entrar en la casa de Deyo y amenazarlo a punta de pistola para transferir el dominio.Hopkins obedeció, apareciendo en la casa del hombre con una pistola y una pistola mientras estaba disfrazado con un par de medias sobre la cabeza y gafas de sol negras en la cara. Hopkins también tenía una lista de instrucciones detalladas sobre cómo Deyo podía transferir el sitio a Adams.Leer también: Extensión de Chrome te muestra los “me gusta” ocultos de InstagramSin embargo, Deyo terminó arrebatando el arma de las manos de Hopkins después de recibir un disparo en la pierna, con lo cual le disparó a Hopkins varias veces en el pecho. Ambos hombres sobrevivieron.Hopkins finalmente fue sentenciado a 20 años de prisión después de declararse culpable en 2017 de un cargo de interferencia e intento de interferencia con el comercio por amenazas y violencia, según un artículo de la Gaceta de Cedar Rapids . Adams fue convencido en un juicio con jurado en abril de este año de conspiración para interferir con el comercio por la fuerza, amenazas y violencia y fue condenado a 14 años. ",https://www.eluniversal.com.mx/techbit/influencer-condenado-14-anos-por-tratar-de-robar-un-nombre-de-dominio,www.eluniversal.com.mx
Se jugarán máscaras y cabelleras en la Arena México,"La derrota en luchas de apuesta marcó a la familia González hace siete años, cuando Rey Cometa perdió la incógnita en la Arena México, a manos de Puma King. Afrenta que Espíritu Negro, hermano del derrotado, no piensa sufrir cuando choque el próximo 1 de enero contra el Príncipe Diamante, en el mismo escenario.“No tengo miedo y no voy a dar marcha atrás. Estuve fuera siete meses por una fractura y estoy consiente de lo que me juego, quiero que sea mi trampolín para subir en las carteleras”, advirtió el luchador queretano.El rudo acepta que la derrota es una posibilidad y sería un golpe difícil de soportar. “No sé si me retiraría, pero soy una persona muy distinta sin la máscara. Soy alguien inseguro y me apoyo mucho en mi personaje. Pero voy con todo, cuento con el apoyo de mis compañeros Akuma y Espanto, además de la experiencia que tuvo mi hermano Rey Cometa en una lucha de este tipo”.Y para rematar, buscará a un aliado muy especial en su esquina. “A mi hijo, él tiene 20 años y quiero demostrarle que también se puede ganar una máscara en la Arena México"".Lee también: Recordarán al legendario Huracán Ramírez Enfrente estará el Príncipe Diamante, un luchador que ha destacado en los torneos de fisicoculturismo, pero que le ha costado salir adelante en las carteleras. “Es una experiencia que me motiva para salir adelante"". Es el gran escalón que he esperado por tantos años y no puedo dejarlo ir. Llevo diez años buscando un reto de este tamaño. Desde que empezó la rivalidad me imagino ganador pero sé que puede pasar lo contrario. En caso de que pase, sé que mi rostro podría catapultarme también. Tengo una carrera corta y perder la máscara no me espanta. Podría ser un plus, me reflejo mucho en el ejemplo de mi ídolo Volador Jr.”Lee también: Mano Negra se va satisfecho de la Arena MéxicoAGARRÓN DE GREÑASEn otro duelo interesante de la noche. El exótico Dulce Gardenia y Kawato pondrán fin a su rivalidad en una batalla de cabellera contra cabellera.Gardenia sale como favorito, y la mata del nipón sería un trofeo ideal para cerrar una primera etapa llena de éxitos en el Consejo Mundial de Lucha Libre. “Estoy ansioso, desde que Kawato regresó de Japón se fue contra mi. Yo creo que debe ser de (gay) closet y por eso anda tras de mi. Así que como él lo pidió, voy a confirmar que ha sido mi año, que he llegado con el pie derecho y lo voy a mandar pelón a su país”.Lee también: Rayo de Jalisco Jr. quiere desenmascarar a CanekCon ocho triunfos en este tipo de enfrentamientos, confía en que esa experiencia lo ponga en el grupo de los triunfadores en el CMLL. “Es una oportunidad muy grande para demostrar que en cuestión de luchas de apuestas tengo más experiencia. Mi cabellera es lo más valioso que tengo, alguna vez la perdí y con eso se fue mucha credibilidad y bajé escalones en las carteleras locales, no quiero que pase en el CMLL”.De pocas palabras, Kawato está seguro de que hablar arriba del enlonado es más efectivo. “No tenía nada contra él (Dulce Gardenia), pero su actitud me molestó mucho y por eso quiero enfrentarlo en un duelo por las cabelleras. Estoy listo para esa lucha. Lo voy a mandar a Fantasticamanía pelón para que sepa que lleva mi marca desde México”.",https://www.eluniversal.com.mx/universal-deportes/mas-deportes/lucha-de-apuestas-en-la-arena-mexico,www.eluniversal.com.mx
"Liberty, el primer auto volador comercial a la venta","En algunas películas futuristas podemos ver que los autos además de alcanzar velocidades impresionantes también pueden volar, y aunque esto puede parecer lejano, no lo es tanto.Varias empresas han empezado a diseñar autos voladores, entre ellas Porsche junto con Boeing. Pero otras marcas han llegado más lejos y no solo han creado un auto que vuele si no que lo ha puesto al alcance de todos. Este es el caso de la empresa holandesa PAL-V que ha creado el modelo Liberty, el primer auto volador en estar a la venta. A continuación te contamos todos los detalles sobre este coche. Leer también: Así será el primer auto volador ruso De acuerdo con PAL-V, el modelo Liberty es un coche que se puede adquirir en su versión Pioneer o en la versión deportiva. El primer auto volador en estar a la venta tiene ingeniera holandesa y un diseño italiano.El Liberty tiene una capacidad para dos personas y puede alcanzar una velocidad máxima de 160 kilómetros por hora y 100 caballos de fuerza. En el aire puede volar hasta 12 mil 500 pies y alcanzar una velocidad de 320 kilómetros por hora.Otras especificaciones de este auto volador es que utiliza gasolina para coches pero sin plomo. Sus medidas en tierra son de 4 metros de largo por 2 de ancho y 1.7 metros de alto; mientras que en modo vuelo llega a tener 6.1 metros de largo por 2 de ancho y 3.2 metros de alto.Además de esto, el primer auto volador en estar a la venta cuenta con: Propulsión por motor dual, estabilización en curva, auto estabilización aérea y en su interior tiene asientos de cuero. La marca holandesa asegura que las turbulencias afectan al auto en un 80 por ciento menos y que gracias a su auto estabilización aérea puede resistir vientos fuertes.     Ver esta publicación en Instagram         The ultimate travel pleasure, for any situation #FlyDrive #PALV #flyingcar #pioneer #red #car #cars #aircraft #interior #gyroplane #liberty #freedom #adventure #travel #interior #porsche #premium #exclusive #limited #leather #lamborghini #mclaren #geneva #dutch #fly #flydrive #drive #sportscar #supercar #leatherUna publicación compartida por  PAL-V | Flying Car | Liberty (@palv.flyingcar) el 4 de Oct de 2018 a las 10:55 PDTPor el momento se planea que salgan a la venta 90 autos voladores de edición limitada en versión Pioneer y serían los primeros en entregarse, después saldrían a la venta los Liberty en versión deportiva. El precio del PAL-V Liberty Pioneer es de 599,000 dólares, es decir 11 millones 457 pesos (cambio al día de hoy), mientras que el deportivo tiene un precio de 399,000 dólares, algo así como 7 millones 632 pesos.Por ahora se puede preordenar el auto volador a través de su página de Internet.La diferencia entre el Pioneer y el deportivo es que el primero incluye un acabado interior y exterior único además de que se puede elegir colores exclusivos o combinación de varios para el diseño del coche, opciones de personalización, un certificado que indica que es el dueño de uno de los 90 autos edición limitada así como invitaciones a eventos de la marca.    Ver esta publicación en Instagram         Fill your adventurous spirit with a PAL-V Liberty #PALV #FlyingCar #Pioneer #Orange #Dutch #Car #Supercar #Aircraft #Flydrive #aircraft #airplane #pioneer #liberty #photo #exclusive #innovation #adventure #travel #freedom #mobility #future #porsche #mclaren #ferrari #lamborghini #drive #supercar #sportscars #gyroplane #flyingUna publicación compartida por  PAL-V | Flying Car | Liberty (@palv.flyingcar) el 21 de Mar de 2019 a las 10:23 PDTCabe destacar que los dueños de cualquiera de estos dos autos tendrán acceso a clases de vuelo y asistencia mientras estén en entrenamiento para aprender a volar el auto. ",https://www.eluniversal.com.mx/autopistas/liberty-el-primer-auto-volador-de-pal-v-ya-esta-a-la-venta,www.eluniversal.com.mx
¿Por qué se dice que Jenni Rivera podría estar viva? ,"A siete años de su desaparición Jenni Rivera sigue causando conmoción entre sus seguidores, siempre están atentos a cualquier cosa que se genere sobre la llamada ""Mariposa de Barrio"", como la entrevista que el periodista Pepe Garza le hizo un año antes de morir y que apenas el pasado martes se dio a conocer, y ahora en la red corre fuertemente la teoría de que podría estar viva.También lee: Jenni Rivera temía por su vida, así lo reveló en entrevista inédita Los internautas aseguran que la chef del canal de Youtube ""I Cook U Cook We All Cook"", es la propia Jenni Rivera. Se trata de un sitio de comida donde la protagonista no muestra su rosto, sólo se ven en sus videos los ingredientes y el proceso que realiza al cocinar, pero su voz es muy parecida a la de la ""Diva de la Banda"", lo que ha levantado sospechas entre la gente, a tal grado que ella tuvo que bajar sus videos y cerrar sus redes sociales.Por eso el día de ayer subió un video aclarando que no es Jenni y explicó por qué no da la cara en sus trabajos, además de pedir que paren con sus rumores y suposiciones para que ella pueda estar tranquila y la cantante en paz.Hace 62 años el ídolo Pedro Infante murió en un accidente aéreo y desde ese momento la leyenda urbana de que podía estar vivo comenzó a correr. Se dijo que su muerte en 1957 fue una montaje, porque el artista quería salir de los reflectores y llevar una vida más tranquila, teoría que tomó fuera cuando en 1983 apareció un hombre llamado Antonio Pedro, que aseguraba ser el Ídolo de Guamúchil.También lee: Cuando un pueblo cantó ante la muerte de Pedro Infante El ligero parecido con Infante y un estilo de canto similar, hizo que el hombre pudiera realizar pequeñas participaciones en algunas películas mexicanas e incluso reclamar regalías, pero esto no trascendió a más. Antonio Pedro murió en 2013 en Delicias, Chihuahua.El domingo 28 de agosto 2016 la muerte del cantautor Juan Gabriel, ocurrido en Santa Mónica, California; tomó por sorpresa a todo México, cuyo pueblo de inmediato se volcó en homenajes y pidió que el cuerpo de su ídolo volviera a su tierra. Esto sucedió una semana después, pero sólo llegaron sus cenizas, algo que dejó inconforme a la gente que esperaba ver a la Divo de Juárez por última vez, entonces comenzó a decirse que seguía vivo.Fue hasta 2018 cuando su exmanager Joaquín Muñoz comenzó asegurar que el cantante estaba vivo, que tuvo que proceder de esta manera para salvar su vida porque su hijo y heredero Iván Aguilera, quería desaparecerlo, pero aunque el hombre a mostrado supuestas conversaciones con el interprete e incluso mensajes de voz, además de posibles fechas para que reaparezca, esto jamás a sucedido.También lee: ""Juan Gabriel no está vivo, Joaquín Muñoz miente"" El rey del pop Michael Jackson tampoco se salvó de esto. En julio de este año su exestilista Steve Erhardt, aseguró a través de Twitter que el cantante estaba a punto de reaparecer, posiblemente a finales de ese año e incluso ya estaba preparando una gira por Reino Unido, planes de los cuales la familia Jackson no estaba enterada, claro está, aún no ha pasado nada de esto. Pero éste ha sido sólo una de tantas teorías sobre el interprete de ""Thriller"", porque desde una extraña rubia en su funeral hasta un video de alguien usando prendas muy parecidas al ídolo, se han manejado como pruebas de que sigue en esta tierra.Checa: Los momentos más polémicos en la vida de Michael Jackson Sin duda alguna El Rey, Elivis Presley, es quien ha despertado las más descabelladas afirmaciones de que sigue vivo. Elvis falleció el 16 de agosto de 1977, pero sus fans no están tan convencidos de esto, pues aseguran que hizo este montaje por estar cansado de la fama, así que fundaron The Elvis Sighting Society, la cual se encarga de vigilar cualquier señal que mande de su regreso. Desde estar en un programa de protección a testigos del FBI, hasta cambiarse el nombre a Jon Burrows e irse a vivir a Argentina, son las teorías que se manejan hoy en día sobre que Elvis sigue con vida.rad ",https://www.eluniversal.com.mx/espectaculos/farandula/por-que-se-dice-que-jenni-rivera-podria-estar-viva,www.eluniversal.com.mx
Los equipos clasificados a octavos en Champions League ,"La Liga y la Premier League son dominadoras de los octavos de final en la Champions League al clasificar a sus equipos en la primera ronda de las eliminatorias. Donde están representados cinco países España, Inglaterra, Alemania, Italia y Francia.Es la primera ocasión en casi una década que no haya un representante de Portugal, Ucrania, Suiza, Turquía o Países Bajos, clásicos que este año no han podido clasificar a un solo equipo entre los 16 mejores del 'Viejo Continente'. También te pueder interesar: Real Madrid derrotó al Club Brujas y avanza a Octavos de Final EQUIPOS CLASIFICADOSESPAÑA: Barcelona, Real Madrid, Valencia y Atlético de Madrid.FRANCIA: Paris Saint-Germain y Olympique Lyon.ALEMANIA: Bayern de Múnich, Borussia Dortmund y RB Leipzig.INGLATERRA: Tottenham, Manchester City, Liverpool, Chelsea.ITALIA: Juventus, Nápoles y Atalanta.Leer más: La emotiva despedida del ""Chucky"" Lozano a Carlo Ancelotti Suscríbete a nuestras redes sociales:   Youtube    Facebook    Twitter Instagram",https://www.eluniversal.com.mx/universal-deportes/futbol/champions-league-los-16-equipos-clasificados-octavos,www.eluniversal.com.mx
"AMLO aplaude de pie y por 51 segundos al ministro Zaldívar, crónica","A diferencia de la primera vez que el presidente Andrés Manuel López Obrador acudió a la sede de la Suprema Corte de Justicia de la Nación (SCJN), hace un año, en esta ocasión que fue al informe del ministro, Arturo Zaldívar, no hubo tumultos durante el breve trayecto. Entre algunos saludos de sus simpatizantes y expresiones como “lo amamos”, el mandatario caminó por la calle de Corregidora y luego por el cerco de seguridad instalado en la acera de la Corte, acompañado de su esposa, Beatriz Gutiérrez Müller. No hizo ni un minuto en el trayecto. A su llegada, López Obrador fue recibido por los ministros Javier Laynez Potisek y Juan Luis González Alcántara Carrancá, mientras frente a la Corte un grupo de cooperativistas de la Cruz Azul gritaban: ¡Fuera Billy! ¡Fuera Billy! Ataviado con un traje negro y corbata roja, López Obrador fue recibido con honores de jefe de Estado, al ingresar al salón de plenos saludó a los ministros, consejeros del Consejo de la Judicatura Federal (CJF) e invitados especiales. En el pleno se encontraban el empresario Carlos Slim; la ministra electa, Margarita Ríos-Farjat; los secretarios de la Defensa Nacional, Luis Crecencio Sandoval; Marina, José Rafael Ojeda Durán; la secretaria de Gobernación, Olga Sánchez Cordero; el fiscal general de la República, Alejandro Gertz; el coordinador de los diputados de Morena, Mario Delgado, entre muchos otros. Lea también: Ministro Arturo Zaldívar rinde primer informe de labores en la SCJN  En el mensaje, que duró una hora, el presidente de la Suprema Corte de Justicia de la Nación (SCJN), Arturo Zaldívar, fue interrumpido dos veces por aplausos: la primera, cuando se refirió a que “debemos sacar de nuestras filas a los malos servidores públicos, a los corruptos” y la otra cuando habló sobre equidad de género. Al concluir el informe, López Obrador aplaudió efusivamente a Zaldívar, de pie por al menos 51 segundos, y se retiró para acudir a la tradicional comida de ministros con invitados. ***Mira aquí la transmisión completa:cev",https://www.eluniversal.com.mx/nacion/politica/amlo-aplaude-de-pie-y-por-51-segundos-al-ministro-zaldivar-cronica,www.eluniversal.com.mx
Estudiante viajaba hacia la Antártida como premio; está en lista de pasajeros de avión desaparecido en Chile,"SANTIAGO DE CHILE.- En cuanto se difundió la lista de pasajeros del avión chileno que se perdió mientras volaba hacia la Antártida, la preocupación se extendió entre la comunidad estudiantil de la pequeña región de Magallanes: uno de sus mejores alumnos, Ignacio Parada, de 24 años, estaba a bordo.La noticia se había filtrado un poco antes entre los conocidos con los que Ignacio compartió la ilusión de su viaje.El estudiante del sur de Chile cursaba quinto año de Ingeniería Civil Química de la Universidad de Magallanes (UMAG) y había sido premiado con la posibilidad de realizar un primera práctica profesional en un entorno único e incomparable: la Antártida.“Ignacio es un alumno destacado en su carrera por su excelente desempeño académico y el alto grado de compromiso que ha demostrado a través del desarrollo de actividades académicas voluntarias”, afirmó la UMAG en un comunicado. Su notable trayectoria, agregó la institución, fue la que lo hizo merecedor del viaje.También lee: Fuerza Aérea de Chile declara siniestrado avión desaparecido con 38 personasResponsable, buen compañero, proactivo, sociable, educado, alegre y respetuoso son algunos de los adjetivos que más se repiten para describirlo entre aquellos que conocen a este hijo único, muy deseado por su familia, según afirmaron los académicos que tuvieron contacto con él.“Recibimos la noticia anoche, cuando estábamos en la titulación del Centro Universitario de Puerto Natales. La verdad sentimos mucho lo que ocurre en estos momentos”, señaló taciturno el rector de la institución, Juan Oyarzo Pérez.Ignacio subió al avión en dirección a la Base Presidente Eduardo Frei para cumplir labores de campo relacionadas con su práctica profesional. Su tarea sería recabar información de los sistemas de agua potable de dicho asentamiento militar con el fin de preparar un proyecto de ingeniería que realizaría aportes al tratamiento de aguas residuales.En el viaje también participaba una geógrafa de la institución y tutora del joven, Claudia Manzo, quien era la única mujer a bordo del avión.Manzo trabajaba en el Servicio Aerofotogramétrico de la Fuerza Aérea y estaba encargada de fotografiar el continente blanco.El proyecto era un trabajo conjunto de la Universidad de Magallanes y la Fuerza Aérea Chilena.También lee: Buscan en Chile avión militar desaparecidoHugo Llerena Chávez, director del Departamento de Ingeniería Química, coincidió en que Ignacio era un alumno destacado. “Sus pares lo consideran mucho... Muchos quieren ir a la Antártica, pero fue él por su destacado CV”.El profesor confesó que su equipo está devastado con la noticia, como también la Federación de Estudiantes.En un breve comunicado, el Departamento de Ingeniería Química informó en redes sociales a su comunidad que Ignacio formaba parte del vuelo. “El DIQ envía sus esperanzas y fuerza a la Familia de nuestro alumno y a todos sus compañeros. Te queremos Ignacio!!”.“Él tenía súper claro su objetivo”, dijo al canal local TVN Jonathan Bahamonde, amigo y compañero de Parada. “Estaba listo, estaba súper orgulloso de él”. Agregó que esta era la segunda vez que su amigo viajaba a la Antártida, puesto que había realizado un primer viaje hace más de dos semanas. Aseguró que “estaba súper motivado” y muy contento con el proyecto.Por la noche sus compañeros realizarán en la facultad de la Universidad una velatón en nombre de Ignacio, con la esperanza de que no sea un hasta siempre sino un hasta pronto. ",https://www.eluniversal.com.mx/mundo/avion-desaparecido-en-chile-viajaba-hacia-la-antartida-como-premio,www.eluniversal.com.mx
"“Son bien cábulas”, responde “Mijis” a imagen de Zapata feminizado con su rostro","“La tolerancia hacia un grupo vulnerable sí puede cambiar cuando se apoderan del arte, la historia y los espacios públicos”, así defendió el diputado de San Luis Potosí, Pedro César Carrizales Becerra “El Mijis”, la obra de Fabián Cháirez, donde se aprecia a Zapata feminizado.Tras señalar que “la historia y el movimiento Zapatista no cambiarán su esencia por una imagen”, el diputado potosino compartió una imagen donde la pintura del artista chiapaneco fue alterada y en lugar del rostro de Zapata se ve la cara del “Mijis”. Jajaja chale banda, son bien cábulas, pero la neta se rifaron. Bien dicen que “El que se agüita, pierde”. Por eso la tolerancia y la diversidad van primero. pic.twitter.com/4fr5w0l2ri — El MIJIS (@mijisoficial) December 11, 2019“Bien dicen que “El que se agüita, pierde”. Por eso la tolerancia y la diversidad van primero”, agregó el legislador.La obra de Cháirez ha causado polémica y protestas en Bellas Artes en la Ciudad de México, donde se lleva a cabo la exposición “Emiliano. Zapata después de Zapata”, pues en la obra “La Revolución” se muestra al líder revolucionario desnudo, con un sombrero rosa, con tacones y montado sobre un caballo con una erección. ",https://www.eluniversal.com.mx/estados/mijis-responde-imagen-de-zapata-feminizado,www.eluniversal.com.mx
Piden a peregrinos no abandonar perros durante su camino a la Basílica,"A espaldas de la Basílica de Guadalupe, Jimena Martínez, de la organización Cipac, y María Fernanda Camacho asisten a los perros que han sido abandonados o que ya no encuentran a sus dueños durante la peregrinación, es el segundo año que acuden durante los festejos a la Virgen.Mientras coloca un collar reflectivo sobre el cuello de una perrita, Jimena pide a los peregrinos que no traigan a sus mascotas con ellos, o que si en su camino encuentran un perro que los siga, les den alimento, agua y no los lastimen.Ve fotogalería: Llegan miles de peregrinos a la Basílica de Guadalupe“Venimos a hacer una labor titánica porque no son ni uno, ni dos perritos, son bastantes en situación de calle, los peregrinos los jalan desde su casa o de su pueblo y como se regresan en camión dejan a los perritos aquí”, dice. Jimena recordó que en 2018 asistió entre 25 y 30 perros que llegaron al cerro del Tepeyac en malas condiciones, deshidratados y en algunos casos heridos. También lee: Frío acompañará a peregrinos a la Basílica de Guadalupe  “Es muy triste porque vienen muy malitos, vienen caminando desde quién sabe dónde y super amolados, a veces hay que canalizarlos rápido con algún veterinario para que se levanten, el año pasado encontramos 30 perritos abandonados y que además fueron maltratados, ojalá que la gente sea más consciente”, resalta.Aunque Jimena reconoce que no todos los perros que quedan en la Basílica de Guadalupe sean de los peregrinos, reitera su petición a que no los abandonen.“Dudo que sean mascotas de casa, más bien al ver los grupos de personas los siguen, lo que sí espero y pido es que no los maltraten porque hace un año rescatamos un pitbull que colgaron de un puente. Lo que pido es que no los traigan, que los dejen guardaditos y que si se los traen no sean gachos y se los lleven a su casa”.También es el segundo año que María Fernanda llega al templo mariano en estas fechas con lo que ha denominado la “gran perregrinación” para ayudar a los animales que abandonan.“A veces no son sus perritos, vemos pocos casos de abandono, más bien son perros callejeros que los siguen, el día 13 ya no hay gente, pero si muchos animales abandonados”.Con un comedor portátil, creado por ella, Marifer llega a la villita con la intención de darles de comer, algo de tomar y ponerles collares reflectivos para evitar que sean atropellados.“El año pasado más que abandono vimos maltrato, desde los guardias de la basílica, niños, adultos, y lo que buscamos es que la gente sea más consciente de no maltratar y ya después vemos la acogida o la esterilización”.Como protectoras de animales, Jimena y Fernanda tratan de concientizar a los mexicanos sobre la importancia de esterilizar a sus mascotas y de insistir en no maltratarlos.“Los animales que son esterilizados corren menos riesgo de perderse, salirse de sus casas. En el camino hemos encontrado gente interesada en el bienestar de los animalitos, nos da gusto y ojalá que las personas lo piensen dos veces antes de maltratar a un animal”.rmlgv",https://www.eluniversal.com.mx/nacion/piden-peregrinos-no-abandonar-perros-durante-su-camino-la-basilica,www.eluniversal.com.mx
Destituyen e inhabilitan a director de Exploración y Producción de Pemex,"La Secretaría de la Función Pública (SFP) destituyó e inhabilitó por 10 años para desempeñarse en el servicio público al director de Exploración y Producción de Pemex, Miguel Ángel Lozada Aguilar, presuntamente ligado con el esquema de la llamada “Estafa Maestra”.Irma Eréndira Sandoval Ballesteros, titular de la SFP, informó que se identificaron inconsistencias en la evolución patrimonial del todavía funcionario, por lo que se iniciaron procedimientos de responsabilidad administrativa e investigaciones.Mediante un comunicado, la Secretaría de la Función Pública señaló que dichos procedimientos arrojaron omisiones detectadas en sus declaraciones patrimoniales de cuatro años consecutivos- de 2014 a 2017-, las cuales violan la Ley Federal de Responsabilidades Administrativas de los Servidores Públicos, vigente en la época de los hechos.Precisó que el funcionario no pudo justificar por qué no reportó dos cuentas bancarias y los beneficios económicos producto de un bien inmueble.También lee: Universidad Autónoma de Hidalgo niega estar implicada en la Estafa MaestraMiguel Ángel Lozada Aguilar fue notificado este miércoles de la resolución, cuyo efecto implica que Pemex deberá separarlo del cargo que se encuentra ocupando.Indicó que la Secretaría de la Función Pública vigilará la efectiva aplicación de la sanción y será respetuosa de las determinaciones que en su momento tomen otras instancias.La sanción se deriva de las acciones que, desde principios de 2019, fueron informadas por la titular de la SFP en cumplimiento a la instrucción presidencial de investigar a los funcionarios de su gobierno que estuvieron relacionados con el esquema de la Estafa Maestra.También lee: Rosario Robles solicita suspensión de juicio político; acusa irregularidadesEl presidente Andrés Manuel López Obrador, en su conferencia matutina del 23 de enero de 2019, afirmó: “si están involucrados (altos funcionarios de Pemex designados por la nueva administración) en eso de la Estafa Maestra, no tienen por qué trabajar en este gobierno, si los contrataron, hicieron mal... les adelanto que, si están involucrados en un acto de corrupción, no tienen trabajo en el gobierno”.Asimismo, el presidente instruyó tanto al director general de Pemex como a la secretaria de la Función Pública que separaran a los funcionarios vinculados a la Estafa Maestra.A principios de año, la secretaria Sandoval anunció diversas auditorías y acciones específicas en contra de Miguel Ángel Lozada Aguilar y de colaboradores cercanos.Además, en abril pasado, la Secretaría de la Función Pública presentó ante la Fiscalía General de la República las denuncias correspondientes por hechos constitutivos de probables delitos que resultaron de las auditorías, investigaciones y procedimientos que previamente inició.cev",https://www.eluniversal.com.mx/nacion/politica/inhabilitan-director-de-exploracion-y-produccion-de-pemex,www.eluniversal.com.mx
¿No te cuadran tus cuentas? Conoce los gastos hormiga digitales,"Si las cuentas después de recibir tu quincena no te cuadran y estás gastando más de lo que ganas… algo estás haciendo mal.Las personas suelen contratar o pagar temporalmente aplicaciones de entretenimiento que sobrepasan sus gastos.También lee: Cómo consultar y cancelar suscripciones AppleEn la era digital, estos gastos tienen que ver con cuentas de música, videojuegos, apps de películas o series.Las aplicaciones pueden variar entre $99 y $200 pesos, según sea el caso.También lee: Tecnología que ha mejorado la vida en los últimos añosLa Condusef nos da una lista de cuánto es lo que gastas con algunas aplicaciones:vcr",https://www.eluniversal.com.mx/cartera/no-te-cuadran-tus-cuentas-conoce-los-gastos-hormiga-digitales,www.eluniversal.com.mx
